"No.","Time","Source","Destination","Protocol","Length","Info"
"12205","505.226974","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6829492 Win=130816 Len=0"
"12206","505.227099","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12207","505.227131","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6832264 Win=130816 Len=0"
"12208","505.228952","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12209","505.229033","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6836422 Win=130816 Len=0"
"12210","505.230503","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12211","505.230584","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6840580 Win=130816 Len=0"
"12212","505.243133","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12213","505.243257","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6847510 Win=130816 Len=0"
"12214","505.243424","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12215","505.243472","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6848896 Win=130816 Len=0"
"12216","505.247038","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12217","505.247160","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6857212 Win=130816 Len=0"
"12218","505.250134","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12219","505.250256","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6864142 Win=130816 Len=0"
"12220","505.250418","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12221","505.250461","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6865528 Win=130816 Len=0"
"12222","505.253575","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12223","505.253695","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6873844 Win=130816 Len=0"
"12224","505.256443","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12225","505.256542","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6878002 Win=130816 Len=0"
"12226","505.274750","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12227","505.274879","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6884932 Win=130816 Len=0"
"12228","505.275024","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12229","505.278317","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12230","505.278437","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6894634 Win=130816 Len=0"
"12231","505.278600","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12232","505.278639","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6896020 Win=130816 Len=0"
"12233","505.281727","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12234","505.281863","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6904336 Win=130816 Len=0"
"12235","505.282037","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12236","505.282091","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6908494 Win=130816 Len=0"
"12237","505.284668","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12238","505.284792","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6912652 Win=130816 Len=0"
"12239","505.285157","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12240","505.285198","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6916810 Win=130816 Len=0"
"12241","505.306928","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12242","505.307095","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6923740 Win=130816 Len=0"
"12243","505.307304","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12244","505.312812","23.206.173.99","172.20.48.201","TLSv1.3","1440","[TCP Previous segment not captured] , Continuation Data"
"12245","505.312812","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12246","505.312812","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12247","505.312812","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12248","505.312812","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12249","505.312889","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=6925126 Win=130816 Len=0 SLE=6932056 SRE=6933442"
"12250","505.312969","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12249#1] 65422  >  443 [ACK] Seq=4036 Ack=6925126 Win=130816 Len=0 SLE=6932056 SRE=6934828"
"12251","505.313005","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12249#2] 65422  >  443 [ACK] Seq=4036 Ack=6925126 Win=130816 Len=0 SLE=6932056 SRE=6936214"
"12252","505.313036","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12249#3] 65422  >  443 [ACK] Seq=4036 Ack=6925126 Win=130816 Len=0 SLE=6932056 SRE=6937600"
"12253","505.313065","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12249#4] 65422  >  443 [ACK] Seq=4036 Ack=6925126 Win=130816 Len=0 SLE=6932056 SRE=6938986"
"12254","505.315803","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12255","505.315803","23.206.173.99","172.20.48.201","TLSv1.3","4212","[TCP Fast Retransmission] , Continuation Data"
"12256","505.315893","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12249#5] 65422  >  443 [ACK] Seq=4036 Ack=6925126 Win=130816 Len=0 SLE=6932056 SRE=6941758"
"12257","505.316012","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=6929284 Win=130816 Len=0 SLE=6932056 SRE=6941758"
"12258","505.316108","23.206.173.99","172.20.48.201","TCP","1440","[TCP Out-Of-Order] 443  >  65422 [ACK] Seq=6929284 Ack=4036 Win=60800 Len=1386"
"12259","505.316137","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=6930670 Win=130816 Len=0 SLE=6932056 SRE=6941758"
"12260","505.320525","23.206.173.99","172.20.48.201","TCP","1440","[TCP Out-Of-Order] 443  >  65422 [ACK] Seq=6930670 Ack=4036 Win=60800 Len=1386"
"12261","505.320525","23.206.173.99","172.20.48.201","TLSv1.3","5598","Continuation Data"
"12262","505.320685","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6941758 Win=130816 Len=0"
"12263","505.320834","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6947302 Win=130816 Len=0"
"12264","505.321190","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12265","505.321238","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6950074 Win=130816 Len=0"
"12266","505.325019","23.206.173.99","172.20.48.201","TCP","5598","443  >  65422 [ACK] Seq=6950074 Ack=4036 Win=60800 Len=5544"
"12267","505.325139","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6955618 Win=130816 Len=0"
"12268","505.337099","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12269","505.337208","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6963934 Win=130816 Len=0"
"12270","505.341631","23.206.173.99","172.20.48.201","TLSv1.3","8370","[TCP Previous segment not captured] , Continuation Data"
"12271","505.341745","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12269#1] 65422  >  443 [ACK] Seq=4036 Ack=6963934 Win=130816 Len=0 SLE=6966706 SRE=6975022"
"12272","505.344564","23.206.173.99","172.20.48.201","TCP","1440","[TCP Out-Of-Order] 443  >  65422 [ACK] Seq=6963934 Ack=4036 Win=60800 Len=1386"
"12273","505.344674","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=6965320 Win=130816 Len=0 SLE=6966706 SRE=6975022"
"12274","505.344825","23.206.173.99","172.20.48.201","TCP","1440","[TCP Out-Of-Order] 443  >  65422 [ACK] Seq=6965320 Ack=4036 Win=60800 Len=1386"
"12275","505.344825","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12276","505.344879","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6975022 Win=130816 Len=0"
"12277","505.344928","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6979180 Win=130816 Len=0"
"12278","505.348308","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12279","505.348412","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6986110 Win=130816 Len=0"
"12280","505.350857","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12281","505.350969","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6993040 Win=130816 Len=0"
"12282","505.367960","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12283","505.368063","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=6999970 Win=130816 Len=0"
"12284","505.368277","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12285","505.368307","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7001356 Win=130816 Len=0"
"12286","505.370223","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12287","505.370298","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7008286 Win=130816 Len=0"
"12288","505.370752","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12289","505.370840","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7009672 Win=130816 Len=0"
"12290","505.372280","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12291","505.372342","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7012444 Win=130816 Len=0"
"12292","505.372446","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12293","505.372473","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7015216 Win=130816 Len=0"
"12294","505.372842","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12295","505.373425","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12296","505.373485","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7017988 Win=130816 Len=0"
"12297","505.374687","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12298","505.374777","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7022146 Win=130816 Len=0"
"12299","505.375325","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12300","505.375386","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7023532 Win=130816 Len=0"
"12301","505.376881","23.206.173.99","172.20.48.201","TCP","2826","443  >  65422 [ACK] Seq=7023532 Ack=4036 Win=60800 Len=2772"
"12302","505.376952","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7026304 Win=130816 Len=0"
"12303","505.378045","23.206.173.99","172.20.48.201","TLSv1.3","5598","Continuation Data"
"12304","505.378118","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7031848 Win=130816 Len=0"
"12305","505.399342","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12306","505.399445","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7038778 Win=130816 Len=0"
"12307","505.399592","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12308","505.399630","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7040164 Win=130816 Len=0"
"12309","505.403021","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12310","505.403143","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7048480 Win=130816 Len=0"
"12311","505.403306","23.206.173.99","172.20.48.201","TLSv1.3","5598","Continuation Data"
"12312","505.403354","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7054024 Win=130816 Len=0"
"12313","505.406812","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12314","505.406913","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7060954 Win=130816 Len=0"
"12315","505.407061","23.206.173.99","172.20.48.201","TLSv1.3","5598","Continuation Data"
"12316","505.407112","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7066498 Win=130816 Len=0"
"12317","505.407703","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12318","505.407782","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7070656 Win=130816 Len=0"
"12319","505.430347","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12320","505.430440","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7073428 Win=130816 Len=0"
"12321","505.430616","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12322","505.430655","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7076200 Win=130816 Len=0"
"12323","505.430903","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12324","505.430927","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7078972 Win=130816 Len=0"
"12325","505.433008","23.206.173.99","172.20.48.201","TLSv1.3","6984","[TCP Previous segment not captured] , Continuation Data"
"12326","505.433107","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12324#1] 65422  >  443 [ACK] Seq=4036 Ack=7078972 Win=130816 Len=0 SLE=7091446 SRE=7098376"
"12327","505.433228","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12328","505.433252","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12324#2] 65422  >  443 [ACK] Seq=4036 Ack=7078972 Win=130816 Len=0 SLE=7091446 SRE=7099762"
"12329","505.435413","23.206.173.99","172.20.48.201","TLSv1.3","6984","[TCP Fast Retransmission] , Continuation Data"
"12330","505.435485","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=7085902 Win=130816 Len=0 SLE=7091446 SRE=7099762"
"12331","505.435624","23.206.173.99","172.20.48.201","TCP","1440","[TCP Out-Of-Order] 443  >  65422 [ACK] Seq=7085902 Ack=4036 Win=60800 Len=1386"
"12332","505.435654","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=7087288 Win=130816 Len=0 SLE=7091446 SRE=7099762"
"12333","505.437325","23.206.173.99","172.20.48.201","TCP","4212","[TCP Out-Of-Order] 443  >  65422 [PSH, ACK] Seq=7087288 Ack=4036 Win=60800 Len=4158"
"12334","505.437408","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7099762 Win=130816 Len=0"
"12335","505.438911","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12336","505.439006","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7103920 Win=130816 Len=0"
"12337","505.439145","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12338","505.439176","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7106692 Win=130816 Len=0"
"12339","505.439919","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12340","505.439979","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7108078 Win=130816 Len=0"
"12341","505.461356","23.206.173.99","172.20.48.201","TLSv1.3","6984","Continuation Data"
"12342","505.461449","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7115008 Win=130816 Len=0"
"12343","505.461811","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12344","505.461853","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0"
"12345","505.464995","23.206.173.99","172.20.48.201","TLSv1.3","1440","[TCP Previous segment not captured] , Continuation Data"
"12346","505.464995","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12347","505.464995","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12348","505.464995","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12349","505.464995","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12350","505.465122","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12344#1] 65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0 SLE=7121938 SRE=7123324"
"12351","505.465215","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12344#2] 65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0 SLE=7121938 SRE=7124710"
"12352","505.465253","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12344#3] 65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0 SLE=7121938 SRE=7126096"
"12353","505.465280","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12344#4] 65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0 SLE=7121938 SRE=7127482"
"12354","505.465306","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12344#5] 65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0 SLE=7121938 SRE=7128868"
"12355","505.465398","23.206.173.99","172.20.48.201","TLSv1.3","2826","Continuation Data"
"12356","505.465423","172.20.48.201","23.206.173.99","TCP","66","[TCP Dup ACK 12344#6] 65422  >  443 [ACK] Seq=4036 Ack=7116394 Win=130816 Len=0 SLE=7121938 SRE=7131640"
"12357","505.470052","23.206.173.99","172.20.48.201","TLSv1.3","1440","[TCP Fast Retransmission] , Continuation Data"
"12358","505.470052","23.206.173.99","172.20.48.201","TLSv1.3","4212","[TCP Fast Retransmission] , Continuation Data"
"12359","505.470052","23.206.173.99","172.20.48.201","TCP","4212","443  >  65422 [ACK] Seq=7131640 Ack=4036 Win=60800 Len=4158"
"12360","505.470175","172.20.48.201","23.206.173.99","TCP","66","65422  >  443 [ACK] Seq=4036 Ack=7117780 Win=130816 Len=0 SLE=7121938 SRE=7131640"
"12361","505.470299","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7131640 Win=130816 Len=0"
"12362","505.470355","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7135798 Win=130816 Len=0"
"12363","505.473871","23.206.173.99","172.20.48.201","TLSv1.3","4212","Continuation Data"
"12364","505.474034","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7139956 Win=130816 Len=0"
"12365","505.474538","23.206.173.99","172.20.48.201","TLSv1.3","5598","Continuation Data"
"12366","505.474847","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7145500 Win=130816 Len=0"
"12367","505.476640","23.206.173.99","172.20.48.201","TLSv1.3","1440","Continuation Data"
"12368","505.492710","23.206.173.99","172.20.48.201","TLSv1.3","8370","Continuation Data"
"12369","505.492935","172.20.48.201","23.206.173.99","TCP","54","65422  >  443 [ACK] Seq=4036 Ack=7155202 Win=130816 Len=0"
